,date,frequency,avg_passenger_count,avg_trip_distance,avg_fare_amount,avg_tip_amount,avg_total_amount,sum_passenger_count,sum_trip_distance,sum_fare_amount,sum_tip_amount,sum_total_amount,date_of_interest,CASE_COUNT,HOSPITALIZED_COUNT,DEATH_COUNT,CASE_COUNT_7DAY_AVG,ALL_CASE_COUNT_7DAY_AVG,HOSP_COUNT_7DAY_AVG,DEATH_COUNT_7DAY_AVG,ALL_DEATH_COUNT_7DAY_AVG,policy,policy_coverage_area
0,2020-02-01,148313,1.484866464841248,2.059710814291417,9.838054047858247,2.320542838456412,15.528000512429605,220225.0,305481.8900000029,1459111.31,344166.66999998584,2303004.339999972,2020-02-01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
1,2020-02-02,132571,1.4635101191059885,2.1333270473934864,9.611997193956444,2.267749356948267,15.258962065620583,194019.0,282817.3000000019,1274272.0799999998,300637.79999998875,2022895.8600013864,2020-02-02,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2,2020-02-03,132445,1.3684623806108196,2.0532867982936605,9.95857442712069,2.3933135263693988,15.93212503304135,181246.0,271947.57000000385,1318963.3899999997,316982.409999995,2110130.3000011616,2020-02-03,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
3,2020-02-04,153960,1.372817614964926,2.01962860483242,10.179030397505848,2.4622503897115884,16.228978695761686,211359.0,310942.01999999944,1567163.5200000003,379088.06999999617,2498613.559999469,2020-02-04,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
4,2020-02-05,166709,1.3773881434115736,2.0090751549106276,10.162773935420402,2.4584531728940644,16.21559255948264,229623.0,334930.90999999584,1694225.88,409846.2699999966,2703285.2199987913,2020-02-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
5,2020-02-06,174219,1.374098117886109,1.979586382656352,10.276193009947251,2.4671391754056624,16.332781097345155,239394.0,344881.560000007,1790308.07,429822.5199999991,2845480.789998376,2020-02-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
6,2020-02-07,179894,1.3997353997353998,1.9540663946546264,10.199597207244265,2.4174233159526963,16.199443172079093,251804.0,351524.81999999937,1834846.3399999999,434879.94999999437,2914182.6299979966,2020-02-07,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
7,2020-02-08,153096,1.4883863719496264,2.064175876574184,10.094952513455608,2.357416000417938,15.825986701152399,227866.0,316017.0700000013,1545496.8499999999,360910.9599999846,2422895.2599996277,2020-02-08,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
8,2020-02-09,122616,1.4670189861029557,2.1490506948522325,9.870283649768382,2.322716366542602,15.571524841792266,179880.0,263508.00000000134,1210254.7,284802.18999998766,1909318.0900012006,2020-02-09,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
9,2020-02-10,146605,1.3719382012891783,1.9591358412059838,10.05518693086866,2.417408001091336,16.051092663959952,201133.0,287219.11000000325,1474140.68,354404.0999999953,2353170.439999849,2020-02-10,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
10,2020-02-11,157408,1.3692887273836145,1.9995056795080468,10.282315003049401,2.476434425188053,16.33671840058464,215537.0,314738.1900000026,1618518.6400000001,389810.5900000011,2571530.169999227,2020-02-11,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
11,2020-02-12,168750,1.376397037037037,2.0234957037037127,10.2243346962963,2.463195496296312,16.289226548139993,232267.0,341464.90000000154,1725356.4800000004,415664.2400000026,2748806.979998624,2020-02-12,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
12,2020-02-13,175398,1.379120628513438,1.9967775003135957,10.411454235510098,2.4796661877558286,16.471670942645652,241895.0,350230.78000000404,1826148.2500000002,434928.4899999968,2889098.139998162,2020-02-13,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
13,2020-02-14,178331,1.4095081617890328,1.9574260223965367,10.250487296095464,2.414601443383381,16.245742860175067,251359.0,349069.7399999968,1827979.6500000001,430598.29000000167,2897119.5699978797,2020-02-14,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
14,2020-02-15,133641,1.4995772255520388,2.046225634348743,9.935555181418875,2.3454720482485687,15.636564901500321,200405.0,273459.64000000036,1327797.53,313451.22999998694,2089686.1700014044,2020-02-15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
15,2020-02-16,106046,1.5012636025875563,2.1650147105972777,9.87004686645418,2.332957490145653,15.5695035173509,159203.0,229591.14999999892,1046678.99,247400.8099999859,1651083.5700009936,2020-02-16,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
16,2020-02-17,93679,1.4264776524087575,2.140772851973224,9.57926312193768,2.3018158818944534,15.25499941289673,133631.0,200545.45999999967,897375.7899999999,215631.80999999048,1429073.0900007528,2020-02-17,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
17,2020-02-18,129325,1.369588246665378,2.0547303305625473,10.122004871447903,2.440782138024326,16.158836110583934,177122.0,265728.00000000146,1309028.28,315654.149999996,2089741.480001267,2020-02-18,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
18,2020-02-19,150380,1.3747439819124883,2.050342731746303,10.20024384891608,2.4709579731347104,16.28046635190543,206734.0,308330.54000000906,1533912.67,371582.65999999776,2448256.529999539,2020-02-19,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
19,2020-02-20,166350,1.3849594229035167,2.021589900811597,10.334816471295461,2.4835817853922357,16.424174210992923,230388.0,336291.4800000092,1719196.72,413143.82999999844,2732161.3799986728,2020-02-20,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20,2020-02-21,164646,1.4046681972231332,1.9845627588887784,10.216105158947077,2.435266389708783,16.24334584501753,231273.0,326750.3200000018,1682040.8500000003,400956.86999999225,2674401.919998756,2020-02-21,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
21,2020-02-22,143950,1.490580062521709,2.088460090309125,10.038021465786729,2.3530616186174313,15.759245293505474,214569.0,300633.82999999856,1444973.1899999997,338723.21999997925,2268543.360000113,2020-02-22,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
22,2020-02-23,118044,1.469807868252516,2.177975161804098,9.88434448171868,2.331613805021719,15.590631374751407,173502.0,257096.90000000293,1166787.5599999998,275233.0199999838,1840380.490001155,2020-02-23,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
23,2020-02-24,134344,1.3676010837849104,2.0599522866670643,10.021204743047699,2.4218406478889642,16.041433484194478,183729.0,276742.2300000001,1346288.73,325359.759999995,2155070.340000623,2020-02-24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
24,2020-02-25,160832,1.3694351870274573,1.9836270145244572,10.28486787455233,2.473689129029012,16.34843289891964,220249.0,319030.6999999975,1654135.87,397848.36999999406,2629351.1599990437,2020-02-25,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
25,2020-02-26,165237,1.36270326863838,2.021112523224256,10.346161150347683,2.4777500196687416,16.40474712079467,225169.0,333962.57000000635,1709568.6300000001,409415.9800000039,2710671.199998749,2020-02-26,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
26,2020-02-27,182858,1.3704240448872895,2.0023278172133563,10.300896597359698,2.465534239683304,16.366603265910026,250593.0,366141.6599999999,1883601.3499999996,450842.66000000964,2992764.339997776,2020-02-27,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
27,2020-02-28,175933,1.3981174651714006,2.012169462238428,10.293860674233942,2.4256157173469095,16.298688648508666,245975.0,354007.0099999934,1811029.7900000003,426745.8499999938,2867477.189998075,2020-02-28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
28,2020-02-29,158117,1.4822631342613382,2.027253173283075,9.850310339811658,2.310247980925429,15.50987553520131,234371.0,320543.18999999994,1557501.52,365289.479999986,2452374.9899994256,2020-02-29,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
29,2020-03-01,116232,1.0,2.1882097012870716,9.826381375180674,1.729067124371888,14.84436058918122,116232.0,254339.9899999989,1142139.96,200972.9299999933,1725389.7200017115,2020-03-01,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
30,2020-03-02,136952,1.0,2.0769350575383503,10.073396591506516,1.8639971668905295,15.460917182675798,136952.0,284440.4099999922,1379571.8100000003,255278.1399999918,2117403.530001816,2020-03-02,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
31,2020-03-03,160535,1.0,2.005983181237728,10.297188899616904,1.93674469741799,15.758704581552797,160535.0,322030.50999999867,1653059.2199999997,310915.309999997,2529823.6399995782,2020-03-03,1.0,7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
32,2020-03-04,165494,1.0,2.0536676858375422,10.434640530774528,1.9696836743325288,15.945181758849282,165494.0,339869.67999999825,1726870.4,325970.8299999875,2638831.909999003,2020-03-04,5.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
33,2020-03-05,174697,1.0,2.0657241967520865,10.497645122698156,1.9836783115908627,16.014740608014034,174697.0,360875.81999999925,1833907.1099999996,346542.64999998896,2797727.1399982274,2020-03-05,3.0,14.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
34,2020-03-06,171589,1.0,1.984955970371044,10.416551177523035,1.916021714678646,15.842590900339644,171589.0,340596.6099999971,1787365.6,328768.2499999942,2718414.329998379,2020-03-06,8.0,8.0,0.0001,3.0,3.0,5.0,0.0001,0.0001,0.0001,0.0001
35,2020-03-07,138743,1.0,2.1093292634583674,10.076804379320036,1.7703127364983027,15.129601493424255,138743.0,292654.6700000043,1398086.0699999998,245618.49999998402,2099126.3000021614,2020-03-07,7.0,8.0,0.0001,3.0,3.0,6.0,0.0001,0.0001,0.0001,0.0001
36,2020-03-08,108104,1.0,2.2476482831347666,9.875181399393178,1.7316275993487138,14.893329386530652,108104.0,242979.77000000083,1067546.61,187195.86999999336,1610028.4800015097,2020-03-08,21.0,18.0,0.0001,6.0,6.0,8.0,0.0001,0.0001,0.0001,0.0001
37,2020-03-09,125518,1.0,2.1048165203397162,10.105116636657689,1.85442183591191,15.471467996636616,125518.0,264192.3600000005,1268374.0299999998,232763.31999999113,1941947.7200018347,2020-03-09,57.0,37.0,0.0001,15.0,15.0,13.0,0.0001,0.0001,0.0001,0.0001
38,2020-03-10,133840,1.0,2.083884040645545,10.269361625821876,1.9149064554691346,15.699151524222515,133840.0,278907.03999999975,1374451.3599999999,256291.079999989,2101174.4400019413,2020-03-10,69.0,58.0,0.0001,24.0,24.0,21.0,0.0001,0.0001,0.0001,0.0001
39,2020-03-11,132626,1.0,2.0878241068870333,10.185715470571385,1.9220849607165191,15.625164975208017,132626.0,276899.75999999966,1350890.7000000004,254918.43999998906,2072303.1300019384,2020-03-11,155.0,79.0,1.0,46.0,46.0,32.0,0.0001,0.0001,0.0001,0.0001
40,2020-03-12,124423,1.0,2.096399942132911,10.220332092941018,1.9050562998801828,15.622529275148407,124423.0,260840.3700000032,1271644.3800000001,237032.81999999197,1943801.9600017902,2020-03-12,355.0,107.0,0.0001,96.0,96.0,45.0,0.0001,0.0001,0.0001,0.0001
41,2020-03-13,96568,1.0,2.0767285229061128,9.782511805152847,1.758296640709125,14.962559336439423,96568.0,200545.51999999752,944677.6000000001,169795.18999999878,1444904.4300012821,2020-03-13,619.0,152.0,0.0001,183.0,183.0,66.0,0.0001,0.0001,0.0001,0.0001
42,2020-03-14,61674,1.0,2.1364787430683725,9.276932580990369,1.5585069883581981,14.006426208782042,61674.0,131765.1899999988,572145.54,96119.36000000351,863832.3300004236,2020-03-14,642.0,176.0,2.0,274.0,274.0,90.0,0.0001,1.0,1.0,0.0001
43,2020-03-15,40477,1.0,2.2353358697531873,9.323055562418164,1.5292156039232325,13.998425278552078,40477.0,90479.68999999977,377369.32,61898.06000000068,566614.2599999525,2020-03-15,1035.0,209.0,4.0,419.0,419.0,117.0,1.0,1.0,1.0,0.0001
44,2020-03-16,47417,1.0,2.1692812704304183,9.54055486428918,1.6290172301073713,14.518930974126265,47417.0,102860.80999999915,452384.49000000005,77243.11000000122,688444.1500001451,2020-03-16,2121.0,340.0,8.0,714.0,714.0,160.0,2.0,2.0,1.0,0.0001
45,2020-03-17,34628,1.0,2.153397828346994,9.351478572253669,1.595250086635116,14.250009529855923,34628.0,74567.85999999971,323823.00000000006,55240.3200000008,493449.3299998509,2020-03-17,2452.0,387.0,8.0,1054.0,1055.0,207.0,3.0,4.0,1.0,0.0001
46,2020-03-18,27899,1.0,2.1849170221154854,9.359842646689845,1.5663729882791677,14.229041184267922,27899.0,60956.99999999993,261130.25,43700.2400000005,396976.01999989076,2020-03-18,2971.0,494.0,20.0,1456.0,1458.0,266.0,6.0,7.0,1.0,0.0001
47,2020-03-19,23181,1.0,2.152596954402312,9.177022130192832,1.5220003451102389,13.964567533752742,23181.0,49899.34999999999,212732.55000000002,35281.49000000045,323712.6399999223,2020-03-19,3706.0,633.0,24.0,1935.0,1937.0,342.0,9.0,11.0,1.0,0.0001
48,2020-03-20,21490,1.0,2.177208469055364,9.241047929269428,1.49277338296884,13.986852489526854,21490.0,46788.20999999977,198590.12,32079.70000000037,300577.4599999321,2020-03-20,4006.0,739.0,47.0,2419.0,2422.0,425.0,16.0,18.0,1.0,0.0001
49,2020-03-21,12367,1.0,2.144497452898846,9.036829465513058,1.3240430177084144,13.263414732755793,12367.0,26521.000000000025,111758.47,16374.43999999996,164028.64999999088,2020-03-21,2639.0,739.0,44.0,2704.0,2708.0,506.0,22.0,25.0,1.0,0.0001
50,2020-03-22,7758,1.0,2.197803557617951,9.063290796597062,1.368992008249547,13.346000257799508,7758.0,17050.560000000063,70313.01000000001,10620.639999999987,103538.27000000859,2020-03-22,2580.0,774.0,49.0,2925.0,2929.0,587.0,29.0,32.0,1.0,1.0
51,2020-03-23,10591,1.0,2.066459257860447,8.788065338494947,1.4365546218487395,13.468141818525575,10591.0,21885.86999999999,93074.4,15214.55,142641.09000000436,2020-03-23,3570.0,1140.0,82.0,3132.0,3138.0,701.0,39.0,44.0,1.0,1.0
52,2020-03-24,9350,1.0,2.154345454545449,9.022919786096255,1.3655903743315518,13.61561497326326,9350.0,20143.129999999946,84364.29999999999,12768.27000000001,127306.00000001147,2020-03-24,4497.0,1302.0,95.0,3424.0,3431.0,832.0,52.0,58.0,1.0,1.0
53,2020-03-25,8864,1.0,2.192391696750908,9.118806407942238,1.415065433212997,13.726085288809832,8864.0,19433.360000000048,80829.09999999999,12543.140000000005,121668.02000001035,2020-03-25,4875.0,1421.0,124.0,3696.0,3705.0,964.0,66.0,75.0,1.0,1.0
54,2020-03-26,8451,1.0,2.192942847000355,9.159196544787598,1.387210980948999,13.745210034316683,8451.0,18532.56,77404.37,11723.31999999999,116160.77000001029,2020-03-26,5044.0,1533.0,186.0,3887.0,3902.0,1093.0,90.0,103.0,1.0,1.0
55,2020-03-27,9453,1.0,2.22492013117529,9.243303713106952,1.312108325399344,13.68308261927561,9453.0,21032.170000000016,87376.95000000001,12403.359999999999,129346.18000001233,2020-03-27,5119.0,1569.0,218.0,4046.0,4066.0,1211.0,114.0,134.0,1.0,1.0
56,2020-03-28,6045,1.0,2.0935880893300243,8.845252274607114,1.2333813068651753,12.941685690654339,6045.0,12655.739999999998,53469.55,7455.7899999999845,78232.49000000548,2020-03-28,3479.0,1382.0,273.0,4166.0,4193.0,1303.0,147.0,173.0,1.0,1.0
57,2020-03-29,4310,1.0,2.22798143851508,9.1122969837587,1.3522529002320183,13.310074245940282,4310.0,9602.599999999995,39274.0,5828.209999999999,57366.42000000261,2020-03-29,3560.0,1501.0,290.0,4306.0,4341.0,1407.0,181.0,216.0,1.0,1.0
58,2020-03-30,7508,1.0,2.2296790090570013,9.201963239211507,1.4250053276505017,13.834690996271776,7508.0,16740.429999999968,69088.34,10698.939999999966,103870.8600000085,2020-03-30,6129.0,1848.0,323.0,4672.0,4717.0,1508.0,216.0,260.0,1.0,1.0
59,2020-03-31,7329,1.0,2.205778414517674,9.143539364169737,1.4011829717560376,13.722241779234226,7329.0,16166.150000000034,67013.0,10269.269999999999,100570.31000000764,2020-03-31,5458.0,1781.0,386.0,4809.0,4865.0,1576.0,257.0,313.0,1.0,1.0
60,2020-04-01,7294,1.0,2.2078996435426337,9.131257197696737,1.281926240745814,13.524638058679452,7294.0,16104.41999999997,66603.39,9350.369999999968,98648.71000000792,2020-04-01,5449.0,1728.0,447.0,4891.0,4959.0,1620.0,303.0,371.0,1.0,1.0
61,2020-04-02,6983,1.0,2.223736216525856,9.197104396391236,1.3451038235715267,13.688928827152699,6983.0,15528.350000000053,64223.380000000005,9392.859999999971,95589.7900000073,2020-04-02,5746.0,1661.0,497.0,4991.0,5078.0,1639.0,348.0,434.0,1.0,1.0
62,2020-04-03,8192,1.0,2.2065112304687506,9.17143798828125,1.3100866699218745,13.60594848632932,8192.0,18075.740000000005,75132.42,10732.229999999996,111459.93000000979,2020-04-03,5669.0,1707.0,499.0,5070.0,5174.0,1658.0,388.0,492.0,1.0,1.0
63,2020-04-04,4947,1.0,2.2226783909440098,9.231113806347281,1.2139033757833029,13.256035981403597,4947.0,10995.590000000017,45666.32,6005.179999999999,65577.6100000036,2020-04-04,3866.0,1444.0,510.0,5125.0,5249.0,1667.0,422.0,545.0,1.0,1.0
64,2020-04-05,3894,1.0,2.292226502311254,9.320801232665639,1.2894658448895722,13.460536723164303,3894.0,8925.930000000022,36295.2,5021.179999999994,52415.3300000018,2020-04-05,3780.0,1399.0,578.0,5157.0,5296.0,1653.0,463.0,602.0,1.0,1.0
65,2020-04-06,6424,1.0,2.2035990037359876,9.132767745952677,1.3100575965130745,13.590169676215192,6424.0,14155.919999999986,58668.899999999994,8415.80999999999,87303.25000000639,2020-04-06,6353.0,1741.0,576.0,5189.0,5348.0,1637.0,499.0,658.0,1.0,1.0
66,2020-04-07,6106,1.0,2.209792007861124,9.13061742548313,1.3321536193907575,13.655438912545947,6106.0,13492.990000000022,55751.549999999996,8134.129999999966,83380.11000000554,2020-04-07,6044.0,1573.0,598.0,5272.0,5450.0,1608.0,529.0,707.0,1.0,1.0
67,2020-04-08,6216,1.0,2.2115942728442755,9.12275579150579,1.3512998712998694,13.64080437580533,6216.0,13747.270000000015,56707.049999999996,8399.679999999988,84791.24000000593,2020-04-08,5575.0,1539.0,568.0,5290.0,5482.0,1581.0,547.0,738.0,1.0,1.0
68,2020-04-09,6064,1.0,2.1988192612137216,9.106703496042215,1.3535207783641126,13.597612137204091,6064.0,13333.640000000007,55223.049999999996,8207.749999999978,82455.92000000562,2020-04-09,5070.0,1342.0,558.0,5194.0,5389.0,1535.0,555.0,751.0,1.0,1.0
69,2020-04-10,6702,1.0,2.20095195464041,9.080489406147418,1.3578573560131266,13.568748134886114,6702.0,14750.780000000028,60857.439999999995,9100.359999999975,90937.75000000674,2020-04-10,4510.0,1283.0,537.0,5028.0,5226.0,1474.0,561.0,759.0,1.0,1.0
70,2020-04-11,4705,1.0,2.2193283740701424,9.204797024442085,1.2724973432518578,13.27302869288059,4705.0,10441.94000000002,43308.57000000001,5987.099999999991,62449.60000000318,2020-04-11,3733.0,1038.0,544.0,5009.0,5205.0,1416.0,566.0,762.0,1.0,1.0
71,2020-04-12,3349,1.0,2.309516273514484,9.341131681098835,1.3233084502836676,13.56871603463746,3349.0,7734.570000000006,31283.45,4431.760000000003,45441.63000000085,2020-04-12,2888.0,948.0,573.0,4882.0,5078.0,1352.0,565.0,761.0,1.0,1.0
72,2020-04-13,5715,1.0,2.202932633420826,9.104491688538932,1.4233455818022716,13.697842519685858,5715.0,12589.760000000022,52032.17,8134.419999999982,78283.17000000468,2020-04-13,3311.0,1144.0,568.0,4447.0,4638.0,1267.0,564.0,754.0,1.0,1.0
73,2020-04-14,6388,1.0,2.225214464621171,9.213149655604258,1.3392219787100768,13.725840638698537,6388.0,14214.67000000004,58853.6,8554.94999999997,87680.67000000626,2020-04-14,4144.0,978.0,507.0,4176.0,4356.0,1182.0,551.0,730.0,1.0,1.0
74,2020-04-15,6372,1.0,2.2602824858757087,9.282004080351538,1.3819114877589447,13.78308223477816,6372.0,14402.520000000015,59144.92999999999,8805.539999999995,87825.80000000643,2020-04-15,3876.0,857.0,455.0,3933.0,4099.0,1084.0,535.0,700.0,1.0,1.0
75,2020-04-16,6612,1.0,2.2013324258923057,9.115683605565637,1.3305096793708353,13.585940713854583,6612.0,14555.209999999926,60272.899999999994,8797.329999999964,89830.24000000651,2020-04-16,3530.0,777.0,413.0,3713.0,3871.0,1004.0,514.0,671.0,1.0,1.0
76,2020-04-17,7326,1.0,2.2165629265629243,9.207358722358723,1.358531258531257,13.7434425334436,7326.0,16238.539999999985,67453.11,9952.59999999999,100684.46000000782,2020-04-17,3586.0,787.0,384.0,3581.0,3725.0,933.0,492.0,636.0,1.0,1.0
77,2020-04-18,4479,1.0,2.17943514177272,9.081379772270596,1.266079482027236,13.179653940612345,4479.0,9761.690000000013,40675.5,5670.76999999999,59031.6700000027,2020-04-18,2172.0,585.0,390.0,3358.0,3494.0,868.0,470.0,606.0,1.0,1.0
