,date,frequency,avg_passenger_count,avg_trip_distance,avg_fare_amount,avg_tip_amount,avg_total_amount,sum_passenger_count,sum_trip_distance,sum_fare_amount,sum_tip_amount,sum_total_amount,date_of_interest,CASE_COUNT,HOSPITALIZED_COUNT,DEATH_COUNT,CASE_COUNT_7DAY_AVG,ALL_CASE_COUNT_7DAY_AVG,HOSP_COUNT_7DAY_AVG,DEATH_COUNT_7DAY_AVG,ALL_DEATH_COUNT_7DAY_AVG,policy,policy_coverage_area
249,2020-10-07,39014,1.0,1.9646447429128038,9.602002101809608,1.8059291536371955,14.904088788638903,39014.0,76648.65000000013,374612.51000000007,70456.52000000155,581468.1199999582,2020-10-07,542.0,45.0,4.0,546.0,623.0,44.0,4.0,4.0,1.0,0.0001
250,2020-10-08,40691,1.0,1.9873922980511591,9.836150008601413,1.829797989727486,15.158355410287179,40691.0,80868.97999999972,400242.7800000001,74456.31000000113,616808.6399999956,2020-10-08,525.0,46.0,6.0,521.0,597.0,44.0,4.0,4.0,1.0,0.0001
251,2020-10-09,38835,1.0,2.008843311445866,9.7803460795674,1.7985204068495246,15.065949272562277,38835.0,78013.43000000021,379819.73999999993,69845.54000000129,585086.139999956,2020-10-09,524.0,54.0,2.0,509.0,587.0,45.0,4.0,4.0,1.0,0.0001
252,2020-10-10,31196,1.0,2.1628920374406864,9.809337094499295,1.7534414668547484,14.796090203868642,31196.0,67473.57999999965,306012.08,54700.360000000735,461578.82999988616,2020-10-10,314.0,37.0,4.0,511.0,589.0,47.0,4.0,4.0,1.0,0.0001
253,2020-10-11,21859,1.0,2.2091948396541516,9.45331716912942,1.7135257788554092,14.385965048718461,21859.0,48290.7900000001,206640.06,37455.96000000039,314462.80999993684,2020-10-11,281.0,47.0,7.0,503.0,579.0,47.0,4.0,4.0,1.0,0.0001
254,2020-10-12,28657,1.0,1.957092158983839,8.93963429528562,1.662137348640833,13.811358481344879,28657.0,56084.389999999876,256183.1,47631.87000000035,395792.0999999002,2020-10-12,515.0,51.0,8.0,467.0,537.0,47.0,5.0,5.0,1.0,0.0001
255,2020-10-13,37388,1.0,1.962950679362351,9.705015245533327,1.8078172140794118,14.984038461536363,37388.0,73390.79999999958,362851.11,67590.67000000105,560223.2299999215,2020-10-13,588.0,49.0,5.0,470.0,545.0,47.0,5.0,5.0,1.0,0.0001
256,2020-10-14,40849,1.0,1.9777651839702295,9.769060197312054,1.8532656858185401,15.11955445665764,40849.0,80789.72999999991,399056.3400000001,75704.05000000155,617618.680000008,2020-10-14,583.0,58.0,6.0,476.0,559.0,49.0,5.0,6.0,1.0,0.0001
257,2020-10-15,43011,1.0,1.9937532259189592,9.940331078096303,1.8576380460812778,15.312342424032357,43011.0,85753.32000000036,427543.5800000001,79898.87000000184,658599.1600000557,2020-10-15,604.0,74.0,8.0,487.0,578.0,53.0,6.0,6.0,1.0,0.0001
258,2020-10-16,39981,1.0,1.9319984492634201,9.588543808308946,1.7970415947575529,14.847386508590922,39981.0,77243.2300000008,383359.57,71847.52000000172,593613.3599999737,2020-10-16,503.0,49.0,7.0,484.0,580.0,52.0,6.0,7.0,1.0,0.0001
259,2020-10-17,34180,1.0,2.11662053832651,9.668926857811586,1.7764464599181204,14.674938267989242,34180.0,72346.09000000011,330483.92000000004,60718.940000001356,501589.3899998723,2020-10-17,366.0,34.0,5.0,491.0,597.0,52.0,7.0,7.0,1.0,0.0001
260,2020-10-18,25208,1.0,2.20029871469375,9.536365042843542,1.741341637575392,14.502989923830508,25208.0,55465.13000000005,240392.69,43895.740000000485,365591.36999991944,2020-10-18,412.0,40.0,4.0,510.0,626.0,51.0,6.0,7.0,1.0,0.0001
261,2020-10-19,34522,1.0,2.0052621516714018,9.483664040322111,1.7389154741903985,14.678242280280976,34522.0,69225.66000000013,327395.04999999993,60030.840000000935,506722.27999985986,2020-10-19,626.0,68.0,7.0,526.0,656.0,53.0,6.0,7.0,1.0,0.0001
262,2020-10-20,39385,1.0,1.9812778976767917,9.595750412593626,1.822921670686845,14.905780627141382,39385.0,78032.63000000044,377928.62999999995,71795.77000000139,587064.1699999634,2020-10-20,601.0,71.0,5.0,528.0,665.0,56.0,6.0,7.0,1.0,0.0001
263,2020-10-21,40590,1.0,1.9866452328159747,9.697161123429417,1.8551315594974491,15.059640551859767,40590.0,80637.93000000042,393607.7700000001,75299.79000000146,611270.809999988,2020-10-21,653.0,52.0,5.0,538.0,678.0,55.0,6.0,6.0,1.0,0.0001
264,2020-10-22,42862,1.0,2.003501003219638,9.942911436703838,1.8730668190938906,15.326076478000356,42862.0,85874.06000000011,426173.0699999999,80283.39000000234,656906.2900000513,2020-10-22,759.0,53.0,3.0,560.0,707.0,52.0,5.0,5.0,1.0,0.0001
265,2020-10-23,41955,1.0,2.007541175068504,9.707043498987009,1.8352458586581348,15.049111667263203,41955.0,84226.38999999908,407259.00999999995,76997.74000000204,631385.4800000277,2020-10-23,601.0,59.0,5.0,574.0,728.0,54.0,5.0,5.0,1.0,0.0001
266,2020-10-24,34919,1.0,2.1134877860190544,9.620539247973884,1.798506257338462,14.685406512210166,34919.0,73800.87999999936,335939.61000000004,62802.040000001754,512799.7099998668,2020-10-24,386.0,46.0,1.0,577.0,735.0,56.0,4.0,5.0,1.0,0.0001
267,2020-10-25,25526,1.0,2.11595627987151,9.326391130611926,1.734174567108061,14.276133745981415,25526.0,54011.90000000017,238065.46000000002,44266.540000000365,364412.5899999216,2020-10-25,361.0,44.0,9.0,570.0,732.0,56.0,5.0,5.0,1.0,0.0001
268,2020-10-26,36454,1.0,1.9378540077906465,9.409780545344818,1.7629088714544634,14.615893180443203,36454.0,70642.53000000023,343024.13999999996,64265.080000001006,532807.7699998765,2020-10-26,695.0,55.0,4.0,579.0,749.0,54.0,5.0,5.0,1.0,0.0001
269,2020-10-27,41188,1.0,1.941851024570257,9.528329124987863,1.8186044478974703,14.847150140817769,41188.0,79980.95999999974,392452.82000000007,74904.68000000101,611524.4200000023,2020-10-27,741.0,46.0,8.0,599.0,779.0,51.0,5.0,5.0,1.0,0.0001
270,2020-10-28,43817,1.0,1.9371230344386918,9.688590044959719,1.851303147180356,15.031777848781593,43817.0,84878.92000000016,424524.95,81118.55000000166,658647.410000063,2020-10-28,783.0,44.0,4.0,618.0,806.0,50.0,5.0,5.0,1.0,0.0001
271,2020-10-29,45206,1.0,1.8564002566030986,9.659792063000488,1.8641835154625752,15.005361677655282,45206.0,83920.42999999967,436680.56000000006,84272.28000000118,678332.3800000846,2020-10-29,622.0,59.0,4.0,598.0,793.0,50.0,5.0,6.0,1.0,0.0001
272,2020-10-30,45213,1.0,1.8902145400659138,9.507425076858425,1.8019052042554502,14.776084312035794,45213.0,85462.27000000016,429859.20999999996,81469.54000000167,668071.1000000744,2020-10-30,653.0,58.0,10.0,606.0,807.0,50.0,6.0,6.0,1.0,0.0001
273,2020-10-31,37745,1.0,2.029631209431708,9.432136971784342,1.7619883428268992,14.42720174857338,37745.0,76608.42999999982,356016.01,66506.25000000131,544554.7299999022,2020-10-31,403.0,47.0,4.0,608.0,810.0,50.0,6.0,6.0,1.0,0.0001
274,2020-11-01,28001,1.0,2.1092157422949125,9.284533766651192,1.7256787257598203,14.231619585011364,28001.0,59060.14999999984,259976.23000000004,48320.73000000073,398499.5799999032,2020-11-01,501.0,53.0,12.0,628.0,842.0,52.0,7.0,7.0,1.0,0.0001
275,2020-11-02,37888,1.0,1.9416807432432428,9.554416173986487,1.7706756756756925,14.768599028714174,37888.0,73566.39999999998,361997.72000000003,67087.36000000064,559552.6799999226,2020-11-02,953.0,62.0,10.0,665.0,895.0,53.0,7.0,8.0,1.0,0.0001
276,2020-11-03,34396,1.0,1.9616792650308115,9.267919525526224,1.7180587859053786,14.19585533201148,34396.0,67473.9199999998,318779.36,59094.3500000014,488280.63999986683,2020-11-03,903.0,75.0,12.0,688.0,929.0,57.0,8.0,9.0,1.0,0.0001
277,2020-11-04,33484,1.0,1.9861913152550466,9.455909389559192,1.758285449767071,14.670703320985224,33484.0,66505.62999999998,316621.67,58874.430000000604,491233.8299998692,2020-11-04,1112.0,66.0,9.0,735.0,998.0,60.0,9.0,9.0,1.0,0.0001
278,2020-11-05,39759,1.0,2.002247792952542,9.799390829749237,1.8364395482783973,15.129530169269412,39759.0,79607.37000000011,389613.9799999999,73015.0000000008,601534.9899999825,2020-11-05,1139.0,82.0,9.0,809.0,1096.0,63.0,9.0,10.0,1.0,0.0001
279,2020-11-06,40842,1.0,2.0122888203320155,9.77609544096763,1.8275623133049808,15.106221781499478,40842.0,82185.90000000017,399275.29,74641.30000000203,616968.3100000017,2020-11-06,1036.0,63.0,10.0,864.0,1178.0,64.0,9.0,10.0,1.0,0.0001
280,2020-11-07,36121,1.0,2.142520971180201,9.854981312809722,1.8645632734420847,14.987150687962874,36121.0,77390.00000000003,355971.77999999997,67349.89000000154,541350.869999907,2020-11-07,845.0,58.0,13.0,927.0,1272.0,66.0,11.0,11.0,1.0,0.0001
281,2020-11-08,27047,1.0,2.1986364476651787,9.61183495396902,1.7704325803231666,14.615087810104974,27047.0,59466.520000000084,259971.30000000005,47884.89000000069,395294.2799999092,2020-11-08,788.0,63.0,8.0,968.0,1332.0,67.0,10.0,11.0,1.0,0.0001
282,2020-11-09,35434,1.0,1.9884938194953878,9.496260371394705,1.7601326409663323,14.716672687245495,35434.0,70460.28999999957,336490.49,62368.54000000102,521470.5799998569,2020-11-09,1546.0,78.0,5.0,1053.0,1447.0,69.0,9.0,10.0,1.0,0.0001
283,2020-11-10,43023,1.0,2.0002303419101546,9.790179206470958,1.8550923924412996,15.139795458244249,43023.0,86055.91000000059,421202.88,79811.64000000204,651359.4200000423,2020-11-10,1598.0,87.0,8.0,1152.0,1575.0,71.0,9.0,9.0,1.0,0.0001
284,2020-11-11,41157,1.0,1.9350715552639801,9.446039798819156,1.8037855042884947,14.494647569064178,41157.0,79641.73999999963,388770.66,74238.40000000158,596556.2099999744,2020-11-11,1541.0,97.0,9.0,1213.0,1649.0,75.0,9.0,9.0,1.0,0.0001
285,2020-11-12,43750,1.0,1.932580799999997,9.626157942857144,1.847403657142897,14.961656228572673,43750.0,84550.40999999987,421144.41000000003,80823.91000000174,654572.4600000544,2020-11-12,1501.0,79.0,16.0,1265.0,1716.0,75.0,10.0,10.0,1.0,0.0001
286,2020-11-13,43648,1.0,1.9362406066715505,9.563277126099708,1.825782853739051,14.864673066350107,43648.0,84513.02999999984,417417.92000000004,79691.7700000021,648813.2500000495,2020-11-13,1494.0,90.0,6.0,1330.0,1795.0,79.0,9.0,10.0,1.0,0.0001
287,2020-11-14,34421,1.0,2.0679341099909982,9.616244443798843,1.7972220446820542,14.660115917604724,34421.0,71180.36000000015,331000.75,61862.18000000098,504615.8499998722,2020-11-14,1026.0,97.0,9.0,1356.0,1831.0,84.0,9.0,9.0,1.0,0.0001
288,2020-11-15,22948,1.0,2.107784556388362,9.220264946836325,1.7196849398640417,14.132367962346848,22948.0,48369.44000000013,211586.63999999998,39463.33000000003,324309.57999993546,2020-11-15,896.0,88.0,14.0,1372.0,1854.0,88.0,10.0,10.0,1.0,0.0001
289,2020-11-16,35742,1.0,1.9723664036707593,9.630104918583179,1.7872933803368856,14.875907335903888,35742.0,70496.32000000028,344199.20999999996,63881.44000000096,531694.6799998768,2020-11-16,1832.0,122.0,9.0,1413.0,1893.0,94.0,10.0,10.0,1.0,0.0001
290,2020-11-17,41595,1.0,1.9462190167087416,9.744214929679048,1.8408174059382487,15.081520615459032,41595.0,80952.98000000011,405310.62,76568.80000000146,627315.8500000185,2020-11-17,1729.0,101.0,10.0,1431.0,1918.0,96.0,10.0,11.0,1.0,0.0001
291,2020-11-18,44062,1.0,1.91000340429395,9.761221006763197,1.8573748354591515,15.106820843358532,44062.0,84158.57000000002,430098.92,81839.65000000113,665636.7400000637,2020-11-18,1754.0,117.0,10.0,1462.0,1957.0,99.0,11.0,11.0,1.0,0.0001
292,2020-11-19,42747,1.0,1.957713991625135,9.765637588602708,1.8524506982946611,15.110513252392934,42747.0,83686.39999999964,417451.70999999996,79186.71000000188,645929.1100000407,2020-11-19,1857.0,131.0,9.0,1513.0,2010.0,107.0,10.0,10.0,1.0,0.0001
293,2020-11-20,42540,1.0,1.9995897978373087,9.804527033380346,1.8342903149976795,15.126792900800233,42540.0,85062.54999999912,417084.5799999999,78030.71000000129,643493.7700000419,2020-11-20,1773.0,131.0,7.0,1552.0,2050.0,112.0,10.0,11.0,1.0,0.0001
294,2020-11-21,32287,1.0,2.082869885712528,9.596817604608667,1.7767153962895674,14.592920989868407,32287.0,67249.62000000039,309852.45,57364.810000001264,471161.63999988127,2020-11-21,1290.0,119.0,11.0,1590.0,2077.0,116.0,10.0,11.0,1.0,0.0001
295,2020-11-22,21355,1.0,2.0677611800515074,9.109368766096935,1.6696272535706005,13.950813392645447,21355.0,44157.03999999994,194530.57000000004,35654.890000000174,297919.61999994353,2020-11-22,1148.0,114.0,10.0,1626.0,2112.0,119.0,9.0,10.0,1.0,0.0001
296,2020-11-23,36521,1.0,1.9302102899701292,9.418379836258591,1.7570545713425167,14.634186084715015,36521.0,70493.20999999909,343968.65,64169.39000000005,534455.109999877,2020-11-23,2317.0,147.0,14.0,1695.0,2189.0,123.0,10.0,11.0,1.0,0.0001
297,2020-11-24,38829,1.0,1.93255092842977,9.645841252671971,1.7954011177213096,14.891564552266386,38829.0,75039.01999999954,374538.37,69713.63000000073,578224.5599999515,2020-11-24,2072.0,129.0,16.0,1744.0,2246.0,127.0,11.0,12.0,1.0,0.0001
298,2020-11-25,35622,1.0,1.943196058615466,9.455184998034923,1.7412851608556672,14.612571444608877,35622.0,69220.53000000013,336812.60000000003,62028.06000000058,520529.0199998574,2020-11-25,2370.0,139.0,13.0,1832.0,2349.0,130.0,11.0,12.0,1.0,0.0001
299,2020-11-26,15924,1.0,2.1784520221050085,9.226826802310978,1.6180651846269969,13.984803441344612,15924.0,34689.67000000016,146927.99000000002,25766.070000000298,222694.0099999716,2020-11-26,817.0,153.0,7.0,1684.0,2180.0,133.0,11.0,12.0,1.0,0.0001
300,2020-11-27,22594,1.0,2.0642148357971175,9.154664512702487,1.596300787819782,14.191865982116102,22594.0,46638.87000000007,206840.49,36066.82000000015,320651.0199999312,2020-11-27,2297.0,156.0,15.0,1759.0,2291.0,137.0,12.0,13.0,1.0,0.0001
301,2020-11-28,23049,1.0,2.0976419801292896,9.347952188815134,1.6739103648748515,14.220639507133995,23049.0,48348.549999999996,215460.95,38581.96000000045,327771.51999993145,2020-11-28,1836.0,124.0,14.0,1837.0,2402.0,137.0,13.0,14.0,1.0,0.0001
302,2020-11-29,20217,1.0,2.153327892367821,9.40014690606915,1.7194019884255993,14.303053865556164,20217.0,43533.830000000235,190042.77,34761.15000000034,289164.839999949,2020-11-29,1887.0,164.0,15.0,1942.0,2538.0,145.0,13.0,14.0,1.0,0.0001
303,2020-11-30,31217,1.0,1.930760162731841,9.195803248230131,1.7330992728321182,14.359690553220497,31217.0,60272.53999999988,287065.39,54102.160000000236,448266.45999988425,2020-11-30,2894.0,187.0,18.0,2025.0,2650.0,150.0,14.0,15.0,1.0,0.0001
304,2020-12-01,37760,1.0,1.9293358050847662,9.500721663135593,1.7736475105932505,14.731785487286029,37760.0,72851.72000000077,358747.25,66972.93000000114,556272.2199999205,2020-12-01,3301.0,203.0,20.0,2200.0,2881.0,161.0,15.0,16.0,1.0,0.0001
305,2020-12-02,38853,1.0,1.9294304172136045,9.40131341209173,1.7970792474197883,14.670007464029451,38853.0,74964.16000000018,365269.23,69821.92000000103,569973.7999999363,2020-12-02,3129.0,169.0,27.0,2309.0,3016.0,165.0,17.0,18.0,1.0,0.0001
306,2020-12-03,39623,1.0,1.9416967417913729,9.504498649774119,1.8018060217550764,14.793566867727247,39623.0,76935.84999999957,376596.74999999994,71392.96000000139,586165.4999999567,2020-12-03,2939.0,207.0,18.0,2612.0,3395.0,173.0,18.0,19.0,1.0,0.0001
307,2020-12-04,39689,1.0,1.92106603844893,9.421810325279043,1.7918866688503423,14.693432437198101,39689.0,76245.18999999958,373942.23,71118.19000000124,583167.6399999554,2020-12-04,2815.0,179.0,26.0,2686.0,3468.0,176.0,20.0,21.0,1.0,0.0001
308,2020-12-05,28562,1.0,1.985735242630085,9.146407464463273,1.7165188012044224,14.076755479304913,28562.0,56716.57000000049,261239.69000000003,49027.21000000071,402060.2899999069,2020-12-05,1887.0,176.0,23.0,2693.0,3484.0,184.0,21.0,22.0,1.0,0.0001
309,2020-12-06,24295,1.0,2.0239485490841673,9.184111957192837,1.690772586952068,14.057546820330492,24295.0,49171.82999999985,223127.99999999997,41077.320000000494,341528.0999999293,2020-12-06,1755.0,175.0,21.0,2674.0,3470.0,185.0,22.0,23.0,1.0,0.0001
310,2020-12-07,34863,1.0,1.9129595846599579,9.226952643203397,1.7348108309669377,14.415881880499697,34863.0,66691.51000000011,321679.25000000006,60480.71000000035,502580.88999986096,2020-12-07,3302.0,221.0,19.0,2733.0,3560.0,190.0,22.0,23.0,1.0,0.0001
311,2020-12-08,39472,1.0,1.9036884373733265,9.410459059586541,1.7965390656668336,14.673099918928555,39472.0,75142.38999999994,371449.63999999996,70912.99000000126,579176.5999999479,2020-12-08,3059.0,221.0,22.0,2698.0,3514.0,193.0,22.0,23.0,1.0,0.0001
312,2020-12-09,40055,1.0,1.9063667457246134,9.500427162651354,1.8338606915491507,14.795546124078518,40055.0,76359.5199999994,380539.61,73455.29000000123,592635.599999965,2020-12-09,3105.0,274.0,27.0,2695.0,3531.0,208.0,22.0,24.0,1.0,0.0001
313,2020-12-10,40984,1.0,1.9276559145032321,9.709433193441342,1.8465030255709844,15.047940659769724,40984.0,79003.05000000047,397931.41,75677.08000000122,616724.8000000024,2020-12-10,3149.0,241.0,25.0,2725.0,3561.0,212.0,23.0,25.0,1.0,0.0001
314,2020-12-11,41704,1.0,1.9413147419911942,9.51691372530213,1.8242911950892264,14.837178927681004,41704.0,80960.59000000077,396893.37000000005,76080.2400000011,618769.7100000086,2020-12-11,2978.0,247.0,30.0,2748.0,3603.0,222.0,24.0,25.0,1.0,0.0001
315,2020-12-12,30995,1.0,2.042093563477991,9.383460235521857,1.7579493466688592,14.358743990962784,30995.0,63294.69000000033,290840.35,54487.64000000129,445049.2699998915,2020-12-12,2206.0,206.0,34.0,2793.0,3639.0,226.0,25.0,27.0,1.0,0.0001
316,2020-12-13,25275,1.0,2.0748629080118617,9.543825914935706,1.7547762611276216,14.50502195845373,25275.0,52442.1599999998,241220.19999999998,44351.970000000634,366614.42999991804,2020-12-13,2176.0,224.0,26.0,2854.0,3733.0,233.0,26.0,28.0,1.0,0.0001
317,2020-12-14,35470,1.0,1.884714688469121,9.288478996334932,1.7648133634057186,14.485213701715786,35470.0,66850.82999999973,329462.35000000003,62597.93000000084,513790.52999985893,2020-12-14,3577.0,259.0,30.0,2893.0,3782.0,239.0,28.0,30.0,1.0,0.0001
318,2020-12-15,42364,1.0,1.8864944292323664,9.694155651024456,1.8407397790577305,15.012216976678944,42364.0,79919.44999999997,410683.21,77981.1000000017,635977.5600000268,2020-12-15,3681.0,232.0,32.0,2982.0,3877.0,240.0,29.0,31.0,1.0,0.0001
319,2020-12-16,36045,1.0,1.8283767512830964,9.146422249965319,1.7720757386600363,14.269731446798717,36045.0,65903.83999999921,329682.7899999999,63874.47000000101,514352.46999985975,2020-12-16,2785.0,212.0,39.0,2936.0,3805.0,232.0,31.0,33.0,1.0,0.0001
320,2020-12-17,17709,1.0,1.8714105821898501,8.671006267999323,1.7724439550511222,14.001740922692928,17709.0,33140.810000000056,153554.85,31388.210000000323,247956.82999996905,2020-12-17,1924.0,226.0,35.0,2761.0,3610.0,229.0,32.0,34.0,1.0,0.0001
321,2020-12-18,41014,1.0,1.9265811674062516,9.967153654849565,1.8977783195982418,15.33123518798546,41014.0,79016.8,408792.84,77835.4800000023,628795.2800000357,2020-12-18,3427.0,273.0,39.0,2825.0,3667.0,233.0,34.0,36.0,1.0,0.0001
322,2020-12-19,29328,1.0,1.9632487725040912,9.431384001636664,1.7521423213311678,14.353702945986697,29328.0,57578.15999999999,276603.63000000006,51386.83000000049,420965.39999989787,2020-12-19,2556.0,236.0,31.0,2875.0,3732.0,237.0,33.0,35.0,1.0,0.0001
323,2020-12-20,20647,1.0,1.9994933888700612,9.060416525403204,1.651427810335661,13.86279846950877,20647.0,41283.540000000154,187070.41999999995,34097.03000000039,286225.19999994757,2020-12-20,2346.0,239.0,29.0,2899.0,3730.0,240.0,34.0,36.0,1.0,0.0001
324,2020-12-21,35151,1.0,1.9137774174276752,9.754584222354982,1.792215868680854,14.989574123065191,35151.0,67271.1900000002,342883.38999999996,62998.1800000007,526898.5199998645,2020-12-21,4336.0,326.0,41.0,3008.0,3833.0,249.0,35.0,38.0,1.0,0.0001
325,2020-12-22,38462,1.0,1.8974637304352489,9.788847693827673,1.7908663096043076,15.017633768393559,38462.0,72980.25000000054,376498.66,68880.30000000088,577608.2299999531,2020-12-22,4099.0,282.0,53.0,3068.0,3893.0,256.0,38.0,41.0,1.0,0.0001
326,2020-12-23,38431,1.0,1.8856022481850598,9.87918399208972,1.7868051833155838,15.097556139573836,38431.0,72465.58000000003,379666.92000000004,68668.7100000012,580214.1799999621,2020-12-23,3844.0,300.0,39.0,3219.0,4067.0,269.0,38.0,41.0,1.0,0.0001
327,2020-12-24,30054,1.0,1.8973910294802663,8.919913489053036,1.6150462500831926,13.889171158577357,30054.0,57024.18999999992,268079.07999999996,48538.60000000027,417425.1499998839,2020-12-24,3015.0,273.0,39.0,3375.0,4205.0,276.0,39.0,41.0,1.0,0.0001
328,2020-12-25,11773,1.0,2.2188040431495746,9.378891531470314,1.5882578781958743,14.09932982247481,11773.0,26121.97999999994,110417.69,18698.560000000027,165991.40999999593,2020-12-25,1046.0,265.0,39.0,3035.0,3830.0,274.0,39.0,42.0,1.0,0.0001
329,2020-12-26,18217,1.0,2.014075863204708,9.136587253664159,1.5557040127353743,13.804639622328537,18217.0,36690.420000000166,166441.21,28340.260000000315,251479.11999995896,2020-12-26,3454.0,266.0,37.0,3163.0,3988.0,279.0,40.0,42.0,1.0,0.0001
330,2020-12-27,15778,1.0,2.123236785397379,9.390356192166307,1.627622005323885,14.147116237797752,15778.0,33500.42999999985,148161.03999999998,25680.620000000257,223213.19999997292,2020-12-27,2888.0,244.0,44.0,3240.0,4096.0,279.0,42.0,44.0,1.0,0.0001
331,2020-12-28,26305,1.0,1.994634480136849,9.238218969777607,1.6658198061205232,14.327152252420042,26305.0,52468.85999999981,243011.34999999998,43819.39000000036,376875.7399999092,2020-12-28,5390.0,345.0,43.0,3391.0,4268.0,282.0,42.0,44.0,1.0,0.0001
332,2020-12-29,30254,1.0,1.9502769881668425,9.19975309050043,1.6944476763403336,14.324883982279548,30254.0,59003.67999999965,278329.33,51263.82000000045,433385.0399998854,2020-12-29,5205.0,318.0,50.0,3549.0,4434.0,287.0,42.0,44.0,1.0,0.0001
333,2020-12-30,31234,1.0,1.9634337580841437,9.325694435551004,1.7121972850099423,14.462225139267508,31234.0,61325.890000000145,291278.74000000005,53478.770000000535,451713.1399998813,2020-12-30,4984.0,313.0,40.0,3712.0,4613.0,289.0,42.0,44.0,1.0,0.0001
334,2020-12-31,29155,1.0,1.9587981478305596,8.955036528897274,1.6124558394786626,13.92935414165288,29155.0,57108.759999999966,261084.09000000003,47011.15000000041,406110.3199998897,2020-12-31,3392.0,280.0,41.0,3766.0,4685.0,290.0,42.0,45.0,1.0,0.0001
